City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
323,Itarema,-2.9248,-39.9167,77.21600000000001,81,38,5.8,BR,1627101891
324,Baie-Comeau,49.2168,-68.1489,66.2,100,90,1.54,CA,1627101891
325,Mount Gambier,-37.8333,140.7667,44.51000000000008,93,90,8.23,AU,1627101424
326,Roşia,45.8167,24.3167,61.088000000000044,88,0,1.03,RO,1627101892
327,Dalby,-27.1833,151.2667,63.98600000000007,48,1,1.79,AU,1627101892
328,Leer,8.3018,30.1418,73.14800000000002,91,96,1.54,SS,1627101892
329,Abu Kamal,34.4506,40.9171,88.77200000000003,38,0,6.27,SY,1627101893
330,Shorap’ani,42.0898,43.0866,67.58600000000007,82,80,0.63,GE,1627101893
331,Taltal,-25.4,-70.4833,55.38200000000002,83,76,1.51,CL,1627101679
332,Shimoda,34.6667,138.95,86.36000000000008,70,6,4.02,JP,1627101799
333,Veseloyarsk,51.2836,81.1056,76.26200000000006,59,96,1.51,RU,1627101894
334,Tura,25.5198,90.2201,75.25400000000005,95,92,2.9,IN,1627101610
335,Sept-Îles,50.2001,-66.3821,58.04600000000005,92,40,1.03,CA,1627101895
336,Saint-Paul,-21.0096,55.2707,73.49000000000002,47,6,0.26,RE,1627101895
337,Lagoa,39.05,-27.9833,69.96200000000006,94,96,5.73,PT,1627101895
338,Bonfim,3.0833,-59.95,75.68600000000006,89,100,1.53,BR,1627101896
339,Kaura Namoda,12.5898,6.5779,73.13000000000004,89,90,4.88,NG,1627101896
340,Pedra Branca,-5.4542,-39.7172,66.86600000000001,69,39,2.36,BR,1627101896
341,Pimentel,-6.8367,-79.9342,64.99400000000007,83,81,0.89,PE,1627101897
342,Nizhniy Kuranakh,58.8353,125.4869,59.342,99,100,1.51,RU,1627101440
343,San Miguel Ixtahuacán,15.25,-91.75,56.15600000000003,96,92,1.84,GT,1627101897
344,Arlit,18.7369,7.3853,82.77800000000006,55,55,5.75,NE,1627101898
345,Kencong,-8.2833,113.3667,84.38000000000004,55,2,4.12,ID,1627101898
346,Tromsø,69.6496,18.957,49.37000000000006,87,75,0.45,NO,1627101898
347,San Policarpo,12.1791,125.5072,91.34600000000005,53,84,6.03,PH,1627101899
348,Aloleng,16.1307,119.7824,83.28200000000001,84,100,10.31,PH,1627101899
349,Shirakawa,37.1223,140.2376,82.77800000000006,76,61,2.56,JP,1627101899
350,Bucerías,20.75,-105.3333,77.99000000000002,93,74,1.77,MX,1627101900
351,Jijiga,9.35,42.8,60.13399999999999,90,100,7.91,ET,1627101900
352,Skjervøy,70.0311,20.9714,49.1,86,100,6.28,NO,1627101900
353,Marawi,7.9986,124.2928,84.45200000000008,49,23,3.93,PH,1627101901
354,Torbay,47.6666,-52.7314,58.478000000000065,97,90,1.54,CA,1627101901
355,Cuxhaven,53.8718,8.6909,55.291999999999994,87,7,4.49,DE,1627101667
356,Florø,61.5996,5.0328,58.964000000000034,100,90,1.03,NO,1627101902
357,Saint-Pierre,-21.3393,55.4781,73.04000000000002,52,0,2.57,RE,1627101902
358,Leopoldov,48.4458,17.7646,67.94600000000005,64,0,1.74,SK,1627101904
359,Talnakh,69.4865,88.3972,67.96400000000003,81,100,8.72,RU,1627101905
360,Priargunsk,50.3691,119.1012,74.3,56,66,4.78,RU,1627101905
361,Olafsvik,64.8945,-23.7142,52.25,98,100,4.26,IS,1627101897
362,Kewanee,41.2456,-89.9248,76.316,94,1,3.71,US,1627101905
363,Mutare,-18.9707,32.6709,46.004000000000055,84,76,1.56,ZW,1627101906
364,Cayenne,4.9333,-52.3333,80.09600000000005,86,20,0.0,GF,1627101740
365,Joensuu,62.6012,29.7632,58.26200000000006,69,0,4.12,FI,1627101906
366,Saldanha,-33.0117,17.9442,37.45400000000005,54,2,4.19,ZA,1627101820
367,Gijang,35.2442,129.2139,91.13000000000004,73,100,5.75,KR,1627101677
368,Pulandian,39.3953,121.9669,89.72600000000008,52,27,3.53,CN,1627101678
369,Yar-Sale,66.8333,70.8333,60.76400000000003,53,4,3.95,RU,1627101907
370,Jām Sāhib,26.2958,68.6292,89.61800000000008,55,100,3.9,PK,1627101908
371,Mossamedes,-15.1961,12.1522,64.27400000000002,78,0,1.6,AO,1627101908
372,Villa Bruzual,9.3328,-69.1208,72.42800000000007,98,100,1.22,VE,1627101908
373,Muros,42.7762,-9.0603,65.08399999999999,91,27,2.02,ES,1627101909
374,Makubetsu,45.3714,141.8211,83.91200000000006,65,40,6.17,JP,1627101909
375,Sungai Raya,0.7,108.9,89.00600000000003,60,81,4.84,ID,1627101909
376,Warud,21.4667,78.2667,75.7760000000001,88,100,3.85,IN,1627101910
377,Leshan,29.5623,103.7639,86.48600000000008,73,40,1.33,CN,1627101910
378,Mehamn,71.0357,27.8492,45.57200000000004,90,100,13.43,NO,1627101910
379,Buin,-33.7333,-70.75,50.05400000000005,89,85,0.85,CL,1627101911
380,Carutapera,-1.195,-46.02,74.96600000000001,91,8,2.75,BR,1627101911
381,Lábrea,-7.2586,-64.7981,73.23800000000004,58,27,0.48,BR,1627101912
382,Kuldīga,56.974,21.9572,56.89400000000008,71,8,0.79,LV,1627101912
383,Smithers,54.7804,-127.1743,57.524000000000015,94,75,2.57,CA,1627101706
384,Nakusp,50.2499,-117.8023,64.74199999999999,48,5,0.51,CA,1627101913
385,Caraquet,47.7941,-64.9386,59.57600000000009,93,100,1.3,CA,1627101913
386,Port Hawkesbury,45.6169,-61.3485,59.59400000000007,96,10,1.34,CA,1627101914
387,Huarmey,-10.0681,-78.1522,63.464000000000034,86,37,3.84,PE,1627101662
388,Bambanglipuro,-7.95,110.2833,84.308,59,8,6.66,ID,1627101914
389,Lethem,3.3803,-59.7968,74.71400000000003,92,100,1.65,GY,1627101915
390,Zhalantun,48.0,122.7167,80.45600000000003,69,100,3.3,CN,1627101915
391,Avera,33.194,-82.5271,80.25800000000001,70,7,3.17,US,1627101916
392,Eyemouth,55.8713,-2.0901,59.03600000000007,85,44,0.89,GB,1627101916
393,Buala,-8.145,159.5921,83.82200000000003,72,58,1.25,SB,1627101759
394,Keningau,5.3378,116.1602,86.45,44,86,2.47,MY,1627101916
395,Kongolo,-5.3833,27.0,71.96000000000008,41,13,2.28,CD,1627101917
396,Simao,22.7886,100.9748,77.93600000000006,78,91,1.06,CN,1627101917
397,High Level,58.5169,-117.136,68.108,64,75,1.54,CA,1627101918
398,Boende,-0.2167,20.8667,74.44400000000007,75,99,1.18,CD,1627101918
399,Sabro,56.2133,10.0344,57.596000000000046,91,0,0.64,DK,1627101918
400,Cravo Norte,6.3017,-70.2041,72.80600000000003,91,99,1.23,CO,1627101919
401,Elko,41.0002,-115.5012,84.21800000000009,19,89,4.76,US,1627101699
402,Cangzhou,38.3167,116.8667,92.10200000000007,49,6,1.75,CN,1627101919
403,Kavieng,-2.5744,150.7967,85.35200000000007,69,89,6.14,PG,1627101920
404,Gambo,4.6482,22.2633,69.58399999999999,91,90,0.42,CF,1627101920
405,Kotma,23.2,81.9667,78.29600000000005,85,100,2.02,IN,1627101920
406,Porto Recanati,43.4365,13.6613,75.97400000000002,78,17,1.65,IT,1627101921
407,Monroe,43.1501,-77.6831,64.958,82,1,0.0,US,1627101734
408,Itaguaí,-22.8522,-43.7753,65.58800000000005,82,0,2.57,BR,1627101921
409,Malanje,-9.5402,16.341,56.174000000000014,34,27,2.23,AO,1627101922
410,Ouadda,8.0777,22.4007,66.25400000000005,94,31,1.49,CF,1627101922
411,‘Āhuimanu,21.4447,-157.8378,83.91200000000006,66,40,5.14,US,1627101922
412,Gornopravdinsk,60.05,69.9,58.78399999999999,85,100,1.94,RU,1627101861
413,Varhaug,58.6147,5.6457,58.55,86,1,1.84,NO,1627101923
414,Laguna,38.421,-121.4238,89.43800000000005,43,1,3.6,US,1627101865
415,Makakilo City,21.3469,-158.0858,82.72400000000002,62,20,5.66,US,1627101923
416,Dingle,10.9995,122.6711,86.684,68,100,9.13,PH,1627101924
417,Verāval,20.9,70.3667,83.73200000000001,82,95,8.78,IN,1627101924
418,Dicabisagan,17.0818,122.4157,87.22400000000002,63,100,2.52,PH,1627101924
419,Tabuk,17.4189,121.4443,81.41000000000008,83,100,2.61,PH,1627101925
420,Half Moon Bay,37.4636,-122.4286,69.74600000000005,84,1,0.0,US,1627101925
421,Malbork,54.0359,19.0266,64.86800000000008,87,4,1.41,PL,1627101926
422,Labuhan,-6.8844,112.2051,86.61200000000005,56,7,3.1,ID,1627101926
423,Alta Floresta,-9.8756,-56.0861,68.61200000000005,52,15,1.6,BR,1627101926
424,Tomatlán,19.9333,-105.25,78.17000000000006,96,91,1.46,MX,1627101927
425,Otradnoye,59.7775,30.8181,61.97000000000006,56,74,1.94,RU,1627101927
426,Sechura,-5.5569,-80.8222,64.88600000000007,80,1,4.88,PE,1627101927
427,Jackson,42.4165,-122.8345,84.07400000000001,23,1,3.6,US,1627101749
428,Fairbanks,64.8378,-147.7164,68.59400000000008,87,90,0.0,US,1627101831
429,Behshahr,36.6923,53.5526,85.94600000000005,54,4,4.74,IR,1627101928
430,Vila Franca do Campo,37.7167,-25.4333,70.21400000000003,95,92,2.7,PT,1627101929
431,Gizo Government Station,-8.103,156.8419,84.18200000000002,68,85,0.82,SB,1627101929
432,Teya,60.3778,92.6267,83.37200000000004,31,4,2.33,RU,1627101742
433,Petropavlovsk-Kamchatskiy,53.0452,158.6483,72.19400000000007,56,75,3.0,RU,1627101835
434,Taoudenni,22.6783,-3.9836,93.05600000000003,28,12,2.85,ML,1627101930
435,Ciudad Bolivar,8.1222,-63.5497,76.69400000000007,90,100,3.55,VE,1627101930
436,Ubaitaba,-14.3125,-39.3233,63.37400000000001,84,58,1.23,BR,1627101931
437,Kholodnyy,62.7167,147.95,67.17200000000004,53,100,2.24,RU,1627101931
438,Kutum,14.2,24.6667,72.46400000000003,72,100,4.9,SD,1627101931
439,Verkhnyaya Sinyachikha,57.976,61.6673,69.96200000000006,51,100,1.1,RU,1627101932
440,Safford,32.834,-109.7076,79.05200000000008,69,1,6.17,US,1627101932
441,Akşehir,38.3575,31.4164,65.48000000000005,65,0,2.65,TR,1627101932
442,Develi,38.3906,35.4922,58.352000000000075,50,1,0.95,TR,1627101856
443,Moorhead,46.8739,-96.7676,82.27400000000002,81,20,4.63,US,1627101723
444,Soyo,-6.1349,12.3689,68.558,89,25,1.46,AO,1627101933
445,Oranjemund,-28.55,16.4333,55.52600000000009,29,6,7.81,,1627101933
446,Kangāvar,34.5043,47.9653,78.27800000000006,23,0,0.76,IR,1627101934
447,La Trinidad,16.455,120.5875,65.516,98,100,2.55,PH,1627101934
448,La Paz,-16.5,-68.15,46.38200000000002,52,75,3.09,BO,1627101899
449,Mumford,5.2618,-0.759,74.55200000000008,80,28,3.77,GH,1627101935
450,Duku,11.2361,4.9073,71.2760000000001,94,97,1.8,NG,1627101935
451,Tokur,53.1333,132.9,80.99600000000005,49,57,5.48,RU,1627101935
452,Vung Tau,10.346,107.0843,87.89000000000001,63,70,8.06,VN,1627101641
453,Svetlaya,46.5389,138.3297,77.09000000000002,77,94,3.82,RU,1627101936
454,Aswān,24.0934,32.907,87.09800000000003,26,0,2.06,EG,1627101936
455,Riyadh,24.6877,46.7219,91.54400000000007,18,21,1.82,SA,1627101937
456,Annau,37.8876,58.516,90.89600000000004,35,0,5.14,TM,1627101937
457,Dongsheng,39.8161,109.9776,80.47400000000002,41,3,7.56,CN,1627101937
458,Grandview,38.8858,-94.533,80.06000000000009,85,1,2.06,US,1627101734
459,Progreso,21.2833,-89.6667,80.708,88,84,4.72,MX,1627101938
460,Oktyabr'skiy,54.4815,53.471,72.5,39,40,2.74,RU,1627101938
461,Kefamenanu,-9.4467,124.4781,89.31200000000005,21,82,4.81,ID,1627101939
462,Samsun Province,41.25,36.3333,74.984,50,75,6.69,TR,1627101939
463,Indramayu,-6.3264,108.32,86.32400000000001,60,21,5.69,ID,1627101939
464,Baisha,26.5222,110.9311,88.34000000000002,61,91,2.23,CN,1627101940
465,Porto-Novo,6.4965,2.6036,78.62000000000006,82,61,2.3,BJ,1627101940
466,Bartlesville,36.7473,-95.9808,83.10200000000007,88,1,0.0,US,1627101940
467,Bolkhov,53.4433,36.0044,62.34800000000003,68,11,3.42,RU,1627101941
468,Hofn,64.2539,-15.2082,53.312000000000054,99,100,2.43,IS,1627101941
469,Jiuquan,39.7432,98.5174,88.91600000000001,27,24,10.98,CN,1627101941
470,Snyder,32.7179,-100.9176,85.51400000000004,51,1,4.63,US,1627101942
471,Treinta y Tres,-33.2333,-54.3833,57.86600000000001,83,8,1.81,UY,1627101942
472,Tiznit Province,29.5833,-9.5,91.63399999999999,17,60,8.4,MA,1627101646
473,Dhidhdhoo,6.8833,73.1,81.93200000000002,78,98,5.19,MV,1627101943
474,Assiut,27.181,31.1837,78.98000000000005,36,0,4.37,EG,1627101943
475,Marsá Maţrūḩ,31.3525,27.2453,77.19800000000002,69,0,3.6,EG,1627101943
476,Camacha,33.0833,-16.3333,66.95600000000003,83,20,5.14,PT,1627101944
477,Port Lincoln,-34.7333,135.8667,52.82600000000009,74,59,16.71,AU,1627101842
478,Māndal,25.45,74.5667,88.37600000000009,54,29,3.3,IN,1627101944
479,Aktash,50.3,87.7333,60.76400000000003,62,97,1.93,RU,1627101944
480,Cam Ranh,11.9214,109.1591,91.36400000000003,55,75,4.12,VN,1627101945
481,Awjilah,29.1081,21.2869,76.892,47,0,4.07,LY,1627101945
482,Ambulu,-8.345,113.6058,86.39600000000004,50,4,4.8,ID,1627101946
483,Castrillón,43.3979,-6.7922,60.20600000000003,80,46,2.74,ES,1627101946
484,Portland,45.5234,-122.6762,78.78200000000001,56,20,0.45,US,1627101635
485,Portsmouth,50.799,-1.0913,63.96800000000009,90,100,2.68,GB,1627101673
486,Santa Cruz de la Sierra,-17.8,-63.1667,69.26000000000008,83,0,3.09,BO,1627101900
487,Ibrā’,22.6906,58.5334,89.43800000000005,51,81,0.58,OM,1627101947
488,Ginda,30.6945,78.4932,78.40400000000005,69,15,2.58,IN,1627101947
489,Podgornoye,51.735,39.1496,66.41600000000001,68,0,2.0,RU,1627101948
490,Najrān,17.4924,44.1277,72.24800000000002,43,100,2.35,SA,1627101948
491,Bet Shemesh,31.7496,34.9888,78.09800000000003,100,59,5.31,IL,1627101948
492,Joshīmath,30.5667,79.5667,81.98600000000008,68,64,3.02,IN,1627101949
493,San Jerónimo,-11.9472,-75.2829,43.7,74,2,1.33,PE,1627101949
494,Katsuura,35.1333,140.3,91.50800000000001,69,16,4.48,JP,1627101949
495,Fomboni,-12.28,43.7425,77.77400000000002,75,2,11.9,KM,1627101950
496,La Crosse,43.8014,-91.2396,84.12800000000007,77,1,3.09,US,1627101950
497,Filingué,14.3521,3.3168,80.11400000000003,70,100,6.66,NE,1627101951
498,Palizada,18.25,-92.0833,76.55,93,100,0.97,MX,1627101951
499,Sinnamary,5.3833,-52.95,76.85600000000002,89,53,5.12,GF,1627101951
500,Maceió,-9.6658,-35.7353,71.042,94,75,1.54,BR,1627101952
501,Gorin,51.1983,136.6669,95.342,40,32,3.12,RU,1627101952
502,Hualmay,-11.0964,-77.6139,62.51000000000008,84,26,3.84,PE,1627101953
503,Suriāpet,17.15,79.6167,84.95600000000003,66,99,7.18,IN,1627101953
504,Portage,41.1667,-81.1998,70.52000000000007,84,75,0.0,US,1627101953
505,Ţahţā,26.7693,31.5021,82.72400000000002,32,0,3.36,EG,1627101954
506,Sterling,39.0062,-77.4286,70.97000000000006,78,40,0.0,US,1627101954
507,Ayan,56.45,138.1667,59.18000000000004,90,72,5.18,RU,1627101954
508,Ylöjärvi,61.5563,23.5961,55.49000000000002,76,0,0.51,FI,1627101955
509,Conceição do Araguaia,-8.2578,-49.2647,73.5260000000001,68,0,1.03,BR,1627101955
510,Siniscola,40.5719,9.6922,65.75,53,4,0.86,IT,1627101955
511,Esim,4.8699,-2.2405,75.34400000000008,81,95,3.52,GH,1627101834
512,Husavik,66.0449,-17.3389,60.71000000000008,86,89,5.53,IS,1627101956
513,Ixtapa,20.7,-105.2,77.234,93,86,1.85,MX,1627101956
514,Mezen',65.8522,44.24,43.682000000000016,88,100,4.8,RU,1627101957
515,Jining,35.405,116.5814,91.02200000000003,47,33,2.55,CN,1627101957
516,Selfoss,63.9331,-20.9971,55.291999999999994,99,100,4.06,IS,1627101957
517,Codajás,-3.8367,-62.0569,73.45400000000005,90,54,0.82,BR,1627101958
518,Castaños,26.7833,-101.4167,83.33600000000007,57,19,1.32,MX,1627101958
519,Ormara,25.2088,64.6357,82.85,81,99,3.67,PK,1627101958
520,Kamenka,51.3223,42.7678,69.06200000000005,52,4,3.58,RU,1627101959
521,Malé,4.1748,73.5089,84.14600000000004,79,75,4.63,MV,1627101959
522,Negara,-8.3151,114.6025,83.642,57,3,4.19,ID,1627101960
523,Baruun-Urt,46.6806,113.2792,83.42600000000009,37,29,4.45,MN,1627101715
524,Marabu,4.4148,114.0089,89.74400000000007,62,40,4.63,MY,1627101960
525,Raudeberg,61.9875,5.1352,57.86600000000001,95,25,2.03,NO,1627101960
526,Rocha,-34.4833,-54.3333,56.768000000000086,87,53,1.57,UY,1627101809
527,Presidencia Roque Sáenz Peña,-26.7852,-60.4388,63.68000000000004,45,0,3.03,AR,1627101961
528,Nikki,9.9401,3.2108,69.63800000000005,96,100,3.39,BJ,1627101962
529,Bilāspur,22.0833,82.15,78.81800000000008,88,100,5.56,IN,1627101962
530,San Vicente de Cañete,-13.0751,-76.3835,61.16000000000008,88,51,2.85,PE,1627101962
531,Beringovskiy,63.05,179.3167,52.538000000000046,88,100,2.78,RU,1627101963
532,Hobyo,5.3505,48.5268,79.26800000000009,72,17,13.43,SO,1627101963
533,Vaitape,-16.5167,-151.75,78.24199999999999,65,37,5.85,PF,1627101964
534,Atambua,-9.1061,124.8925,84.95600000000003,34,77,0.19,ID,1627101964
535,Lorengau,-2.0226,147.2712,83.80400000000006,78,95,4.38,PG,1627101964
536,Phalombe,-15.8064,35.6507,55.86800000000009,81,99,2.98,MW,1627101965
537,Zarand,30.8127,56.564,89.79800000000003,12,7,1.75,IR,1627101804
538,Honningsvåg,70.9821,25.9704,45.842,92,100,13.33,NO,1627101965
539,Manta,-0.95,-80.7333,73.184,83,90,3.6,EC,1627101966
540,Qujing,25.4833,103.7833,76.85600000000002,61,91,1.5,CN,1627101966
541,Gela,37.0803,14.2307,82.13000000000004,58,0,0.97,IT,1627101912
542,Sitka,57.0531,-135.33,55.291999999999994,88,90,1.54,US,1627101967
543,Vostok,46.4856,135.8833,89.87000000000006,44,98,2.96,RU,1627101967
544,Bariloche,-41.1456,-71.3082,29.948000000000025,55,0,3.09,AR,1627101967
545,Deputatsky,69.3,139.9,65.93000000000004,45,64,4.65,RU,1627101952
546,Helong,42.5397,128.9972,95.28800000000004,37,84,3.1,CN,1627101968
547,Shaunavon,49.6501,-108.4181,63.932000000000016,25,4,3.08,CA,1627101968
548,Coyhaique,-45.5752,-72.0662,35.54600000000005,87,75,3.6,CL,1627101947
549,Natal,-5.795,-35.2094,74.04800000000003,83,75,4.63,BR,1627101969
550,Bashtanka,47.4072,32.4387,64.07600000000009,56,0,2.94,UA,1627101969
551,Arman',59.7,150.1667,58.56800000000008,82,70,3.18,RU,1627101969
552,Tingo María,-9.2895,-76.0088,65.96600000000001,89,3,0.91,PE,1627101970
553,Eyl,7.9803,49.8164,79.55600000000003,63,73,13.38,SO,1627101970
554,Ishigaki,24.3448,124.1572,80.72600000000008,94,75,9.26,JP,1627101971
555,Adamantas,36.7333,24.4333,74.62400000000001,66,0,11.58,GR,1627101971
556,Ikornnes,62.3873,6.557,58.33399999999999,75,50,0.42,NO,1627101971
557,Lushoto,-4.7833,38.2833,54.788000000000046,73,5,3.4,TZ,1627101972
558,Chichihualco,17.6833,-99.65,64.14800000000002,78,10,0.99,MX,1627101972
559,Fray Bentos,-33.1325,-58.2956,60.728000000000065,75,80,1.99,UY,1627101972
560,Sibolga,1.7427,98.7792,86.18000000000004,62,94,1.89,ID,1627101973
561,Berlevåg,70.8578,29.0864,45.57200000000004,84,100,15.49,NO,1627101973
562,Ordu,40.9086,37.6845,63.104000000000056,87,93,2.35,TR,1627101973
563,Anking,30.5092,117.0506,82.65200000000007,69,34,7.99,CN,1627101974
564,Borovskoy,53.8,64.15,75.092,70,97,3.37,KZ,1627101974
565,Oussouye,12.485,-16.5469,74.62400000000001,78,100,2.05,SN,1627101975
566,Bolshaya Glushitsa,50.2406,43.5908,72.33800000000005,44,0,2.94,RU,1627101975
567,Koslan,63.4564,48.8989,50.378000000000064,57,25,3.92,RU,1627101975
